cntry,anweight,happy,inprdsc,health,hlthhmp,rlgdgr,brncntr,gndr,agea,rshpsts,domicil,edulvlb,eduyrs,uempla,uempli,rtrd,hswrk,emplrel,wrkctra,estsz,wkdcorga,wkhtot,nacer2,tporgwk,uemp3m,hincsrca,hinctnta,emprelp,atncrse,stfmjob,trdawrk,jbprtfp,pfmfdjba,dcsfwrka,stfmjob_grouped,stfmjob_named
DE,0.6644449,9,3,Fair,False,5,True,1,57,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,9,42,Manufacturing,A private firm,False,Wages or salaries,8,Employee,True,9,Sometimes,Hardly ever,Hardly ever,Sometimes,5,Very Satisfied
DE,1.2284942,8,4,Very good,False,5,True,0,51,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,9,39,Service & Administration,Other public sector (ex. education and health),False,Wages or salaries,6,Employee,False,8,Hardly ever,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,1.3138354,8,4,Fair,False,1,True,0,54,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,1,7,45,Service & Administration,A private firm,True,Wages or salaries,8,Employee,False,7,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,1.2683845,8,4,Good,True,4,True,0,53,Legally married,A big city,Post-Secondary Non-Tertiary Education,10,False,False,False,False,Employee,Unlimited,4,8,40,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,False,9,Often,Hardly ever,Hardly ever,Hardly ever,5,Very Satisfied
DE,1.2284942,9,4,Good,True,6,True,0,53,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,3,9,46,Manufacturing,A private firm,False,Wages or salaries,8,Employee,False,7,Hardly ever,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,0.47940874,8,2,Good,False,2,True,0,55,Legally married,Country village,Tertiary Education,13,False,False,False,True,Employee,Unlimited,1,9,38,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,6,Often,Often,Sometimes,Never,3,Neutral
DE,1.2683845,8,5,Fair,False,5,True,0,41,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,2,7,45,Physical Work,A private firm,False,Wages or salaries,8,Employee,False,8,Hardly ever,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.59853566,8,4,Good,False,3,True,0,34,Legally divorced/Civil union dissolved,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,10,45,Service & Administration,A private firm,True,Wages or salaries,6,Employee,True,8,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.49000242,10,4,Very good,False,1,False,1,32,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,10,38,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,0,Sometimes,Never,Never,Sometimes,1,Very Dissatisfied
DE,0.979639,7,4,Good,False,3,True,1,51,Legally married,Country village,Post-Secondary Non-Tertiary Education,15,False,False,False,True,Employee,Unlimited,4,9,30,Service & Administration,Central or local government,False,Wages or salaries,7,Employee,False,2,Hardly ever,Hardly ever,Hardly ever,Hardly ever,1,Very Dissatisfied
DE,0.49000242,9,5,Very good,False,3,True,1,35,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,25,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,7,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,1.183685,2,1,Fair,False,8,True,0,46,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,5,1,48,Manufacturing,A private firm,False,Wages or salaries,5,Employee,False,2,Always,Always,Often,Hardly ever,1,Very Dissatisfied
DE,0.5588358,8,2,Good,False,3,True,0,46,Legally married,Suburbs or outskirts of big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,4,6,45,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,False,7,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,1.3514551,8,3,Good,False,0,True,0,49,Living with my partner - not legally recognised,A big city,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,3,8,40,Intellectual Work,A private firm,False,Wages or salaries,6,Self-employed,False,9,Sometimes,Sometimes,Never,Sometimes,5,Very Satisfied
DE,0.5988184,8,3,Good,False,6,True,1,54,Legally married,Country village,Tertiary Education,24,False,False,False,False,Employee,Unlimited,3,8,38,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Self-employed,True,8,Sometimes,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
DE,0.87498605,7,3,Bad,True,2,True,0,59,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,2,8,40,Manufacturing,A private firm,False,Wages or salaries,8,Employee,False,6,Often,Often,Sometimes,Never,3,Neutral
DE,0.49737647,7,2,Good,False,2,True,0,48,Legally married,Town or small city,Tertiary Education,23,False,False,False,False,Employee,Unlimited,4,10,46,Intellectual Work,A state owned enterprise,False,Wages or salaries,9,Employee,False,8,Often,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,0.46192226,5,1,Fair,False,5,True,0,61,Legally married,Suburbs or outskirts of big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,3,8,40,Physical Work,A private firm,False,Wages or salaries,5,Employee,False,7,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.49737647,9,3,Good,False,8,True,0,54,Legally married,Country village,Tertiary Education,14,False,False,False,False,Employee,Unlimited,5,9,50,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,9,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,1.2683845,1,3,Good,False,0,True,0,40,In a legally registered civil union,Town or small city,Post-Secondary Non-Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,10,45,Manufacturing,A private firm,False,Wages or salaries,8,Self-employed,True,10,Sometimes,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
DE,0.57999,10,1,Good,False,1,True,0,53,Legally married,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Limited,3,8,42,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,True,8,Sometimes,Hardly ever,Never,Never,4,Somewhat Satisfied
DE,0.64176625,6,4,Good,False,2,True,1,27,Living with my partner - not legally recognised,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,14,False,False,False,False,Employee,Unlimited,3,9,37,Service & Administration,A private firm,False,Wages or salaries,7,Employee,False,6,Often,Often,Sometimes,Hardly ever,3,Neutral
DE,0.83728725,3,3,Bad,True,0,True,0,33,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Limited,5,0,41,Service & Administration,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,2,Often,Often,Often,Never,1,Very Dissatisfied
DE,0.49000242,6,4,Fair,False,5,True,1,29,Living with my partner - not legally recognised,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,5,8,47,Intellectual Work,A private firm,True,Wages or salaries,6,Self-employed,False,6,Often,Sometimes,Sometimes,Sometimes,3,Neutral
DE,0.5220938,10,4,Fair,False,2,True,1,23,Legally married,A big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,10,42,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,False,10,Sometimes,Hardly ever,Never,Sometimes,5,Very Satisfied
DE,1.8458856,7,3,Fair,True,3,True,0,28,Legally married,Country village,Lower Secondary Education,10,False,False,False,False,Employee,Unlimited,2,8,11,Physical Work,A private firm,True,Wages or salaries,7,Employee,False,10,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,0.49000242,7,3,Good,False,5,False,1,28,Living with my partner - not legally recognised,A big city,Tertiary Education,12,False,False,False,True,Employee,Unlimited,1,5,30,Service & Administration,A private firm,False,Wages or salaries,4,Employee,True,5,Always,Often,Often,Hardly ever,3,Neutral
DE,0.8430712,10,1,Very good,False,0,True,0,60,Living with my partner - not legally recognised,A big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,10,40,Physical Work,A private firm,False,Wages or salaries,5,Self-employed,False,5,Always,Sometimes,Never,Never,3,Neutral
DE,0.5862924,5,4,Bad,True,0,True,1,54,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,2,2,29,Manufacturing,A private firm,False,Wages or salaries,9,Employee,False,2,Often,Often,Often,Hardly ever,1,Very Dissatisfied
DE,1.1768091,8,1,Good,True,0,True,0,39,Living with my partner - not legally recognised,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,5,42,Service & Administration,A private firm,True,Wages or salaries,5,Employee,False,7,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.4847319,6,4,Good,False,4,True,1,27,Living with my partner - not legally recognised,Suburbs or outskirts of big city,Tertiary Education,14,False,False,False,False,Employee,Unlimited,2,4,30,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,3,Employee,False,2,Often,Sometimes,Often,Hardly ever,1,Very Dissatisfied
DE,0.5649073,7,4,Good,False,7,True,1,38,Legally married,Town or small city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,3,8,33,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,8,Often,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
DE,0.71668595,7,4,Good,False,0,True,1,55,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,10,40,Service & Administration,Central or local government,False,Wages or salaries,7,Employee,False,4,Often,Often,Often,Sometimes,2,Somewhat Dissatisfied
DE,1.0147438,8,5,Good,False,3,True,1,54,Legally married,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,1,5,40,Intellectual Work,A private firm,False,Wages or salaries,7,Employee,True,5,Often,Sometimes,Sometimes,Never,3,Neutral
DE,0.84265924,7,3,Good,False,3,True,1,49,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,1,20,Service & Administration,A private firm,False,Wages or salaries,7,Employee,False,4,Hardly ever,Often,Hardly ever,Never,2,Somewhat Dissatisfied
DE,0.75428396,4,4,Bad,True,1,True,1,34,Living with my partner - not legally recognised,Town or small city,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,5,8,30,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,4,Employee,False,4,Often,Often,Often,Hardly ever,2,Somewhat Dissatisfied
DE,1.0535071,7,3,Fair,False,2,True,0,39,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,9,45,Service & Administration,Other public sector (ex. education and health),True,Wages or salaries,5,Employee,False,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,0.8136785,8,4,Good,False,6,True,1,48,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,10,28,Service & Administration,Central or local government,False,Income from self-employment (excluding farming),9,Employee,True,8,Sometimes,Often,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,0.5649073,8,4,Good,False,7,True,1,43,Legally married,Country village,Tertiary Education,12,False,False,False,False,Employee,Unlimited,4,10,18,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,8,Hardly ever,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.777911,2,5,Good,False,1,True,1,36,Legally married,Country village,Post-Secondary Non-Tertiary Education,14,False,False,False,True,Employee,Unlimited,1,3,37,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,8,Often,Often,Sometimes,Never,4,Somewhat Satisfied
DE,0.5424216,8,4,Very good,False,2,True,1,57,Legally married,A big city,Tertiary Education,18,False,False,False,True,Employee,Unlimited,3,9,40,Intellectual Work,N/A,False,Wages or salaries,6,Employee,False,8,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,0.5555892,8,2,Good,False,2,True,0,42,Legally married,Suburbs or outskirts of big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,8,33,Manufacturing,A private firm,True,Wages or salaries,8,Employee,False,7,Sometimes,Often,Sometimes,Never,4,Somewhat Satisfied
DE,0.750353,8,2,Good,False,3,True,0,57,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,9,50,Physical Work,A private firm,False,Wages or salaries,10,Employee,True,9,Sometimes,Sometimes,Hardly ever,Sometimes,5,Very Satisfied
DE,0.59853566,8,3,Good,False,7,True,0,24,Living with my partner - not legally recognised,Town or small city,Tertiary Education,14,False,False,False,False,Employee,Unlimited,3,8,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,10,Sometimes,Sometimes,Never,Hardly ever,5,Very Satisfied
DE,0.49737647,8,3,Good,False,3,True,0,43,Legally married,A big city,Tertiary Education,21,False,False,False,False,Employee,Unlimited,5,7,55,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,7,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,1.3138354,9,3,Very good,False,7,True,0,44,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,7,43,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,False,9,Sometimes,Often,Sometimes,Hardly ever,5,Very Satisfied
DE,0.5117041,0,4,Fair,False,5,True,1,59,Legally married,Town or small city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,4,8,40,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,1,Sometimes,Often,Sometimes,Hardly ever,1,Very Dissatisfied
DE,0.9142216,8,1,Fair,True,6,True,1,52,Legally married,Town or small city,Upper Secondary Education,10,False,False,False,True,Employee,Unlimited,1,8,18,Physical Work,A private firm,False,Wages or salaries,6,Employee,False,2,Never,Never,Never,Sometimes,1,Very Dissatisfied
DE,0.979639,7,5,Good,False,0,True,1,54,Legally married,Town or small city,Upper Secondary Education,17,False,False,False,False,Employee,Unlimited,2,6,46,Intellectual Work,A private firm,True,Wages or salaries,9,Employee,False,7,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.85015595,7,1,Fair,True,1,True,0,57,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,5,40,Manufacturing,A private firm,False,Wages or salaries,9,Employee,False,3,Often,Sometimes,Often,Hardly ever,2,Somewhat Dissatisfied
DE,0.5150917,7,4,Good,True,1,True,0,44,Living with my partner - not legally recognised,Farm or home in countryside,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,6,55,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,8,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,0.75428396,7,4,Good,False,4,True,1,29,Living with my partner - not legally recognised,Town or small city,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,5,38,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,8,Often,Sometimes,Never,Never,4,Somewhat Satisfied
DE,0.50067854,8,3,Very good,False,0,True,0,34,Legally married,A big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,5,8,41,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,6,Sometimes,Sometimes,Hardly ever,Sometimes,3,Neutral
DE,1.0910307,7,5,Good,True,5,True,0,40,Legally married,Country village,Upper Secondary Education,13,False,False,False,True,Employee,Unlimited,3,8,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
